StartofWindow EndofWindow coverage Chr Ploidy
73048685 73106674 3 1 all
73106674 73243035 2 1 all
73243035 73315310 1 1 all
73315310 73353669 2 1 all
73353669 73373581 1 1 all
73373581 73962827 2 1 all
73962827 74408578 3 1 all
74408578 74430020 4 1 all
74430020 74434631 5 1 all
74434631 74435586 6 1 all
74435586 74440298 7 1 all
74440298 74543916 8 1 all
74543916 74687362 7 1 all
74687362 74701950 4 1 all
74701950 74724383 3 1 all
74724383 74874471 4 1 all
74874471 74891233 3 1 all
74891233 74918027 4 1 all
74918027 74944345 5 1 all
74944345 74981625 6 1 all
74981625 75068431 7 1 all
75068431 75086463 6 1 all
75086463 75194261 5 1 all
75194261 75473978 4 1 all
75473978 75503751 3 1 all
75503751 75841147 1 1 all
75841147 76055098 0 1 all
76055098 76332637 1 1 all
76332637 76591406 2 1 all
76591406 76645523 3 1 all
76645523 76837658 2 1 all
76837658 77003340 4 1 all
77003340 77053383 2 1 all
77053383 77107842 1 1 all
77107842 77190350 2 1 all
77190350 77359216 1 1 all
77359216 77579144 1 1 all
77579144 77719007 0 1 all
77719007 77728969 1 1 all
77728969 77738199 2 1 all
77738199 77954895 3 1 all
77954895 77979952 2 1 all
77979952 78720344 1 1 all
78720344 79125148 0 1 all
79125148 79139044 1 1 all
79139044 79154051 4 1 all
79154051 79180346 5 1 all
79180346 79187274 8 1 all
79187274 79206877 9 1 all
79206877 79296356 10 1 all
79296356 79309382 11 1 all
79309382 79322378 12 1 all
79322378 79392576 13 1 all
79392576 79493936 14 1 all
79493936 79557804 13 1 all
79557804 79568532 12 1 all
79568532 79632995 13 1 all
79632995 79683041 14 1 all
79683041 79802058 13 1 all
79802058 79805545 14 1 all
79805545 79813493 13 1 all
79813493 79990938 12 1 all
79990938 79991574 13 1 all
79991574 80134123 12 1 all
80134123 80153948 11 1 all
80153948 80171404 12 1 all
80171404 80175409 16 1 all
80175409 80192205 16 1 all
80192205 80203708 19 1 all
80203708 80207601 21 1 all
80207601 80216482 22 1 all
80216482 80227210 58 1 all
80227210 80233281 59 1 all
80233281 80236338 61 1 all
80236338 80267540 62 1 all
80267540 80329280 61 1 all
80329280 80388093 60 1 all
80388093 80446179 57 1 all
80446179 80477880 58 1 all
80477880 80487023 59 1 all
80487023 80518296 64 1 all
80518296 80520716 63 1 all
80520716 80532902 57 1 all
80532902 80546882 21 1 all
80546882 80588364 20 1 all
80588364 80604641 18 1 all
80604641 80797910 17 1 all
80797910 80962020 16 1 all
80962020 81053002 20 1 all
81053002 81114990 24 1 all
81114990 81120036 30 1 all
81120036 81210893 31 1 all
81210893 81214675 30 1 all
81214675 81337634 27 1 all
81337634 81354844 23 1 all
81354844 81359010 24 1 all
81359010 81489207 25 1 all
81489207 81491004 19 1 all
81491004 81586224 16 1 all
81586224 81598850 15 1 all
81598850 81624494 14 1 all
81624494 81709304 8 1 all
81709304 81729371 9 1 all
81729371 81752992 8 1 all
81752992 81763161 7 1 all
81763161 81770151 6 1 all
81770151 81780409 5 1 all
81780409 81825100 4 1 all
81825100 81831933 3 1 all
81831933 81837522 4 1 all
81837522 81991357 3 1 all
81991357 82092861 4 1 all
82092861 82111515 3 1 all
82111515 82655838 4 1 all
82655838 82787818 8 1 all
82787818 82808488 7 1 all
82808488 82826668 4 1 all
82826668 83084875 5 1 all
83084875 83160061 4 1 all
83160061 83325646 5 1 all
83325646 83399709 6 1 all
83399709 83420927 5 1 all
83420927 83492027 4 1 all
83492027 83511190 3 1 all
83511190 83610036 4 1 all
83610036 83641462 3 1 all
83641462 84058874 2 1 all
84058874 84102125 3 1 all
84102125 84323543 2 1 all
84323543 84394792 1 1 all
84394792 84740137 0 1 all
84740137 85180449 1 1 all
85180449 85252178 2 1 all
85252178 85265680 1 1 all
85265680 85290409 2 1 all
85290409 85345941 3 1 all
85345941 85510906 8 1 all
85510906 85541164 9 1 all
85541164 85551468 7 1 all
85551468 85716821 2 1 all
85716821 85731321 1 1 all
85731321 85733374 2 1 all
85733374 85816136 1 1 all
85816136 86038738 2 1 all
86038738 86064515 3 1 all
86064515 86067818 5 1 all
86067818 86150378 6 1 all
86150378 86223922 8 1 all
86223922 86242017 9 1 all
86242017 86276397 8 1 all
86276397 86278315 14 1 all
86278315 86282479 15 1 all
86282479 86301640 16 1 all
86301640 86392577 17 1 all
86392577 86466394 16 1 all
86466394 86487992 13 1 all
86487992 86516841 16 1 all
86516841 86736892 14 1 all
86736892 86760215 15 1 all
86760215 86775584 14 1 all
86775584 86891073 13 1 all
86891073 86933974 4 1 all
86933974 87101375 3 1 all
87101375 87246546 4 1 all
87246546 87466245 3 1 all
87466245 87640467 2 1 all
87640467 87934293 1 1 all
87934293 88213827 2 1 all
88213827 88230758 1 1 all
88230758 88556683 2 1 all
88556683 88561401 4 1 all
88561401 88713009 5 1 all
88713009 88717899 4 1 all
88717899 88734426 2 1 all
88734426 88829969 1 1 all
88829969 88967001 2 1 all
88967001 89017852 3 1 all
89017852 89201607 2 1 all
89201607 89408073 1 1 all
89408073 89550042 2 1 all
89550042 89564885 3 1 all
89564885 89575088 4 1 all
89575088 89607912 5 1 all
89607912 89655325 4 1 all
89655325 89674211 5 1 all
89674211 89701383 4 1 all
89701383 89733172 3 1 all
89733172 89888371 2 1 all
89888371 90191460 3 1 all
90191460 90346108 2 1 all
90346108 90537317 1 1 all
90537317 90679734 2 1 all
90679734 91428438 1 1 all
91428438 91485457 2 1 all
91485457 91602242 4 1 all
91602242 91637456 5 1 all
91637456 91670375 6 1 all
91670375 91761857 7 1 all
91761857 91809713 6 1 all
91809713 92017120 5 1 all
92017120 92036340 6 1 all
92036340 92043125 7 1 all
92043125 92100981 9 1 all
92100981 92187721 8 1 all
92187721 92215089 7 1 all
92215089 92222850 6 1 all
92222850 92230770 7 1 all
92230770 92260126 6 1 all
92260126 92264654 5 1 all
92264654 92268880 3 1 all
92268880 92349247 2 1 all
92349247 92391975 1 1 all
92391975 92820020 2 1 all
92820020 93876429 1 1 all
93876429 93900247 2 1 all
93900247 94153857 3 1 all
94153857 94191124 2 1 all
94191124 94218240 1 1 all
94218240 94241520 2 1 all
94241520 94512602 3 1 all
94512602 94548926 2 1 all
94548926 94917402 1 1 all
94917402 95146131 2 1 all
95146131 95712050 1 1 all
95712050 97509336 0 1 all
97509336 97560451 1 1 all
97560451 97654726 2 1 all
97654726 97711561 4 1 all
97711561 97736555 5 1 all
97736555 97736657 6 1 all
97736657 97740547 4 1 all
97740547 97800505 7 1 all
97800505 97830969 8 1 all
97830969 97831009 9 1 all
97831009 97845053 8 1 all
97845053 97934085 6 1 all
97934085 97981421 7 1 all
97981421 98030023 5 1 all
98030023 98088937 4 1 all
98088937 98143204 3 1 all
98143204 98146504 2 1 all
98146504 98165091 2 1 all
98165091 98301471 1 1 all
98301471 99800813 0 1 all
99800813 99883808 1 1 all
99883808 99954194 2 1 all
99954194 100182997 1 1 all
100182997 100234367 2 1 all
100234367 100436133 4 1 all
100436133 100575941 1 1 all
100575941 100678671 0 1 all
100678671 101027524 1 1 all
101027524 101141256 2 1 all
101141256 101296067 1 1 all
101296067 101810561 2 1 all
101810561 101895945 3 1 all
101895945 101927483 4 1 all
101927483 102000412 5 1 all
102000412 102022363 6 1 all
102022363 102100910 6 1 all
102100910 102107148 5 1 all
102107148 102141207 4 1 all
102141207 102155106 5 1 all
102155106 102248457 6 1 all
102248457 102283539 5 1 all
102283539 102418734 6 1 all
102418734 102536498 5 1 all
102536498 102602900 7 1 all
102602900 102641434 6 1 all
102641434 102648455 8 1 all
102648455 102653180 10 1 all
102653180 102660815 37 1 all
102660815 102681001 121 1 all
102681001 102831181 132 1 all
102831181 102835103 126 1 all
102835103 102858539 18 1 all
102858539 102873193 7 1 all
102873193 102934791 6 1 all
102934791 102936218 5 1 all
102936218 103076998 4 1 all
103076998 103329509 5 1 all
103329509 103427778 6 1 all
103427778 103432419 7 1 all
103432419 103450912 8 1 all
103450912 103483358 9 1 all
103483358 103578830 10 1 all
103578830 103622234 9 1 all
103622234 103700789 7 1 all
103700789 103773893 8 1 all
103773893 104061746 7 1 all
104061746 104110651 6 1 all
104110651 104313812 7 1 all
104313812 104409230 8 1 all
104409230 104434795 9 1 all
104434795 104456744 10 1 all
104456744 104483838 11 1 all
104483838 104523918 19 1 all
104523918 104560981 20 1 all
104560981 104638440 21 1 all
104638440 104683629 20 1 all
104683629 104731777 19 1 all
104731777 104732899 22 1 all
104732899 104807344 21 1 all
104807344 104832206 22 1 all
104832206 104911925 23 1 all
104911925 104970519 24 1 all
104970519 104978179 25 1 all
104978179 104980138 26 1 all
104980138 105032593 25 1 all
105032593 105091696 24 1 all
105091696 105099742 25 1 all
105099742 105233096 23 1 all
105233096 105359158 20 1 all
105359158 105414656 21 1 all
105414656 105424155 27 1 all
105424155 105449139 35 1 all
105449139 105465148 33 1 all
105465148 105530258 27 1 all
105530258 105583224 26 1 all
105583224 105621709 25 1 all
105621709 105687630 24 1 all
105687630 105690865 23 1 all
105690865 105700950 22 1 all
105700950 105704229 18 1 all
105704229 105759371 16 1 all
105759371 105808391 17 1 all
105808391 105873714 18 1 all
105873714 105929753 16 1 all
105929753 106026554 15 1 all
106026554 106033915 16 1 all
106033915 106039986 17 1 all
106039986 106063501 18 1 all
106063501 106117471 19 1 all
106117471 106136729 17 1 all
106136729 106181998 16 1 all
106181998 106196929 17 1 all
106196929 106204062 16 1 all
106204062 106251840 17 1 all
106251840 106266297 16 1 all
106266297 106281046 10 1 all
106281046 106297294 8 1 all
106297294 106377167 9 1 all
106377167 106404633 8 1 all
106404633 106433405 9 1 all
106433405 106496047 8 1 all
106496047 106789934 9 1 all
106789934 106956411 8 1 all
106956411 106993829 9 1 all
106993829 107057995 10 1 all
107057995 107206223 9 1 all
107206223 107223494 10 1 all
107223494 107331898 9 1 all
107331898 107339654 10 1 all
107339654 107389497 9 1 all
107389497 107435043 7 1 all
107435043 107510942 6 1 all
107510942 107577832 5 1 all
107577832 107790632 4 1 all
107790632 107830858 5 1 all
107830858 107846098 4 1 all
107846098 107852455 5 1 all
107852455 107888185 6 1 all
107888185 107898606 5 1 all
107898606 107909878 4 1 all
107909878 107961196 3 1 all
107961196 108327340 4 1 all
108327340 108337961 5 1 all
108337961 108366016 6 1 all
108366016 108381339 5 1 all
108381339 108543453 6 1 all
108543453 108589487 4 1 all
108589487 108608170 3 1 all
108608170 108703834 4 1 all
108703834 108711259 5 1 all
108711259 108721153 9 1 all
108721153 108733296 10 1 all
108733296 108766348 9 1 all
108766348 108870014 8 1 all
108870014 108899366 9 1 all
108899366 108968379 6 1 all
108968379 109054827 2 1 all
109054827 109204626 1 1 all
109204626 109417681 0 1 all
109417681 109430060 1 1 all
109430060 109522884 2 1 all
109522884 109653580 3 1 all
109653580 109663420 4 1 all
109663420 109674087 12 1 all
109674087 109679313 13 1 all
109679313 109686967 20 1 all
109686967 109743622 22 1 all
109743622 109752204 21 1 all
109752204 109754718 20 1 all
109754718 109757295 17 1 all
109757295 109765011 5 1 all
109765011 109793077 4 1 all
109793077 109835757 5 1 all
109835757 109837129 6 1 all
109837129 109840169 7 1 all
109840169 109840918 6 1 all
109840918 109857815 5 1 all
109857815 109878903 3 1 all
109878903 110109039 2 1 all
110109039 110466466 3 1 all
110466466 110714819 2 1 all
110714819 111284547 1 1 all
111284547 111660805 2 1 all
111660805 111726213 3 1 all
111726213 111737916 4 1 all
111737916 111739218 5 1 all
111739218 111773293 6 1 all
111773293 111777575 7 1 all
111777575 111778325 8 1 all
111778325 111798101 7 1 all
111798101 111812021 6 1 all
111812021 111845588 5 1 all
111845588 111847957 10 1 all
111847957 111852353 9 1 all
111852353 111857154 10 1 all
111857154 111863044 11 1 all
111863044 111866954 9 1 all
111866954 111871553 8 1 all
111871553 111876463 7 1 all
111876463 111886304 3 1 all
111886304 111927443 2 1 all
111927443 112762293 1 1 all
112762293 112824868 2 1 all
112824868 112857586 1 1 all
112857586 112914093 0 1 all
112914093 113053854 1 1 all
113053854 113456546 2 1 all
113456546 113965643 1 1 all
113965643 114602623 0 1 all
114602623 114644280 2 1 all
114644280 114713359 3 1 all
114713359 114778556 5 1 all
114778556 114804244 3 1 all
114804244 114925583 2 1 all
114925583 114931419 1 1 all
114931419 115987527 0 1 all
115987527 116202263 1 1 all
116202263 116275581 2 1 all
116275581 116682482 1 1 all
116682482 116751013 2 1 all
116751013 117000024 1 1 all
117000024 117018555 2 1 all
117018555 117411009 1 1 all
117411009 117556165 2 1 all
117556165 117689945 3 1 all
117689945 117811787 2 1 all
117811787 118277140 3 1 all
118277140 118383768 2 1 all
118383768 118411057 1 1 all
118411057 118429131 2 1 all
118429131 118476018 3 1 all
118476018 118482015 4 1 all
118482015 118497043 6 1 all
118497043 118588349 8 1 all
118588349 118598950 5 1 all
118598950 118618567 4 1 all
118618567 118679669 3 1 all
118679669 118713402 2 1 all
118713402 118727720 3 1 all
118727720 119003443 2 1 all
119003443 119706724 3 1 all
119706724 119751002 2 1 all
119751002 119964900 3 1 all
119964900 120305514 2 1 all
120305514 120358750 1 1 all
120358750 120854528 2 1 all
120854528 120934449 3 1 all
120934449 121160505 2 1 all
121160505 121236110 3 1 all
121236110 121258273 4 1 all
121258273 121349358 5 1 all
121349358 143199864 4 1 all
143199864 144813755 2 1 all
144813755 144880814 6 1 all
144880814 144894611 8 1 all
144894611 144922538 10 1 all
144922538 144994670 9 1 all
144994670 145092966 10 1 all
145092966 145209142 13 1 all
145209142 145281656 19 1 all
145281656 145292805 26 1 all
145292805 145295017 27 1 all
145295017 145299880 26 1 all
145299880 145303917 28 1 all
145303917 145312206 29 1 all
145312206 145368664 30 1 all
145368664 145383239 53 1 all
145383239 145388137 85 1 all
145388137 145394955 87 1 all
145394955 145401928 88 1 all
145401928 145409855 90 1 all
145409855 145414861 96 1 all
145414861 145415625 105 1 all
145415625 145415675 106 1 all
145415675 145420676 107 1 all
145420676 145421477 108 1 all
145421477 145444556 105 1 all
145444556 145461766 107 1 all
145461766 145515287 108 1 all
145515287 145533175 109 1 all
145533175 145549328 110 1 all
145549328 145570627 111 1 all
145570627 145583938 110 1 all
145583938 145586862 111 1 all
145586862 145592761 110 1 all
145592761 145594220 111 1 all
145594220 145605318 109 1 all
145605318 145607035 110 1 all
145607035 145608556 112 1 all
145608556 145625979 113 1 all
145625979 145630111 185 1 all
145630111 145651066 189 1 all
145651066 145664437 188 1 all
145664437 145679352 187 1 all
145679352 145704302 186 1 all
145704302 145712647 184 1 all
145712647 145723645 183 1 all
145723645 145725689 180 1 all
145725689 145728262 177 1 all
145728262 145730160 175 1 all
145730160 145736652 171 1 all
145736652 145740514 152 1 all
145740514 145747065 149 1 all
145747065 145748503 145 1 all
145748503 145752479 137 1 all
145752479 145765206 121 1 all
145765206 145831160 97 1 all
145831160 146035972 32 1 all
146035972 146057292 37 1 all
146057292 146472911 24 1 all
146472911 146496661 80 1 all
146496661 146497779 120 1 all
146497779 146498782 122 1 all
146498782 146498912 123 1 all
146498912 146499777 124 1 all
146499777 146508934 126 1 all
146508934 146513184 132 1 all
146513184 146522722 133 1 all
146522722 146541719 134 1 all
146541719 146555392 135 1 all
146555392 146575766 137 1 all
146575766 146624972 139 1 all
146624972 146629691 140 1 all
146629691 146633933 142 1 all
146633933 146638960 143 1 all
146638960 146656097 144 1 all
146656097 146658604 146 1 all
146658604 146667227 147 1 all
146667227 146684060 148 1 all
146684060 146693846 149 1 all
146693846 146716517 152 1 all
146716517 146735965 155 1 all
146735965 146784645 156 1 all
146784645 146821090 158 1 all
146821090 146828670 160 1 all
146828670 146891740 161 1 all
146891740 146919919 160 1 all
146919919 146930509 159 1 all
146930509 146933411 160 1 all
146933411 146934557 159 1 all
146934557 146973512 158 1 all
146973512 146984515 156 1 all
146984515 147077785 155 1 all
147077785 147140519 154 1 all
147140519 147154297 153 1 all
147154297 147252439 152 1 all
147252439 147273885 150 1 all
147273885 147323561 149 1 all
147323561 147331918 146 1 all
147331918 147339968 142 1 all
147339968 147377053 139 1 all
147377053 147381226 136 1 all
147381226 147386099 134 1 all
147386099 147391614 133 1 all
147391614 147397142 132 1 all
147397142 147416128 129 1 all
147416128 147730388 121 1 all
147730388 147744468 127 1 all
147744468 147789493 126 1 all
147789493 147804488 123 1 all
147804488 147810677 122 1 all
147810677 147832715 121 1 all
147832715 148004783 30 1 all
148004783 148023040 26 1 all
148023040 148344730 15 1 all
148344730 148594618 9 1 all
148594618 148756446 5 1 all
148756446 149050039 1 1 all
149050039 150506263 0 1 all
150506263 150551576 1 1 all
150551576 152175155 0 1 all
152175155 152178612 1 1 all
152178612 152184907 3 1 all
152184907 152185824 13 1 all
152185824 152187562 16 1 all
152187562 152191442 18 1 all
152191442 152247121 19 1 all
152247121 152275403 20 1 all
152275403 152277100 23 1 all
152277100 152279561 25 1 all
152279561 152280649 26 1 all
152280649 152280907 27 1 all
152280907 152280995 28 1 all
152280995 152281102 30 1 all
152281102 152281253 31 1 all
152281253 152281522 32 1 all
152281522 152281691 42 1 all
152281691 152282261 43 1 all
152282261 152284040 45 1 all
152284040 152284649 43 1 all
152284649 152285008 42 1 all
152285008 152285930 24 1 all
152285930 152286367 23 1 all
152286367 152286970 9 1 all
152286970 152306335 5 1 all
152306335 152323988 4 1 all
152323988 152365580 2 1 all
152365580 152436418 6 1 all
152436418 152465360 6 1 all
152465360 152507671 7 1 all
152507671 152514764 8 1 all
152514764 152546889 7 1 all
152546889 152713558 3 1 all
152713558 152757741 2 1 all
152757741 152770613 3 1 all
152770613 152775386 4 1 all
152775386 152777465 5 1 all
152777465 152796449 6 1 all
152796449 153015396 5 1 all
153015396 153113893 4 1 all
153113893 153114692 3 1 all
153114692 153128369 2 1 all
153128369 153753079 1 1 all
153753079 154346967 0 1 all
154346967 154476522 1 1 all
154476522 154999056 0 1 all
154999056 155180222 1 1 all
155180222 155197827 2 1 all
155197827 155209840 1 1 all
155209840 156084725 0 1 all
156084725 156106710 2 1 all
156106710 156107547 4 1 all
156107547 156108549 3 1 all
156108549 156663125 0 1 all
156663125 156740870 1 1 all
156740870 157130566 0 1 all
157130566 157223298 1 1 all
157223298 157240942 2 1 all
157240942 157489208 1 1 all
157489208 157755145 2 1 all
157755145 157818633 3 1 all
157818633 158019933 2 1 all
158019933 158025336 3 1 all
158025336 158267954 4 1 all
158267954 158301148 3 1 all
158301148 158337244 2 1 all
158337244 158361318 0 1 all
158361318 158435928 1 1 all
158435928 158467487 0 1 all
158467487 158617185 1 1 all
158617185 158660032 2 1 all
158660032 158664483 3 1 all
158664483 158676722 4 1 all
158676722 158679746 5 1 all
158679746 158687119 6 1 all
158687119 158708286 7 1 all
158708286 158729713 5 1 all
158729713 158788558 2 1 all
158788558 158893087 1 1 all
158893087 158907423 2 1 all
158907423 159196765 1 1 all
159196765 159336315 2 1 all
159336315 159499909 1 1 all
159499909 159583483 6 1 all
159583483 159605749 2 1 all
159605749 159819491 1 1 all
159819491 159938993 0 1 all
159938993 160365195 1 1 all
160365195 160859650 2 1 all
160859650 161039365 3 1 all
161039365 161334735 2 1 all
161334735 161463936 3 1 all
161463936 161468609 5 1 all
