CHR	window	START	END	Cov
1	1001	104523918	104560981	15
1	1002	104560981	104638440	16
1	1003	104638440	104683629	15
1	1004	104683629	104731777	14
1	1005	104731777	104732899	15
1	1006	104732899	104807344	14
1	1007	104807344	104832206	15
1	1008	104832206	104970519	16
1	1009	104970519	104978179	17
1	1010	104978179	105032593	18
1	1011	105032593	105091696	17
1	1012	105091696	105099742	18
1	1013	105099742	105233096	16
1	1014	105233096	105359158	15
1	1015	105359158	105414656	16
1	1016	105414656	105424155	22
1	1017	105424155	105449139	30
1	1018	105449139	105465148	28
1	1019	105465148	105530258	22
1	1020	105530258	105583224	21
1	1021	105583224	105621709	20
1	1022	105621709	105687630	19
1	1023	105687630	105690865	18
1	1024	105690865	105700950	17
1	1025	105700950	105704229	13
1	1026	105704229	105759371	11
1	1027	105759371	105808391	12
1	1028	105808391	105929753	13
1	1029	105929753	106026554	12
1	1030	106026554	106033915	13
1	1031	106033915	106039986	14
1	1032	106039986	106063501	15
1	1033	106063501	106117471	16
1	1034	106117471	106136729	14
1	1035	106136729	106181998	13
1	1036	106181998	106196929	14
1	1037	106196929	106251840	13
1	1038	106251840	106266297	12
1	1039	106266297	106281046	6
1	1040	106281046	106377167	4
1	1041	106377167	106404633	3
1	1042	106404633	106433405	4
1	1043	106433405	106496047	3
1	1044	106496047	106789934	4
1	1045	106789934	106956411	3
1	1046	106956411	106993829	4
1	1047	106993829	107206223	5
1	1048	107206223	107223494	6
1	1049	107223494	107331898	5
1	1050	107331898	107389497	6
1	1051	107389497	107435043	4
1	1052	107435043	107510942	3
1	1053	107510942	107577832	2
1	1054	107577832	107888185	1
1	1055	107888185	107961196	0
1	1056	107961196	108337961	1
1	1057	108337961	108381339	3
1	1058	108381339	108543453	4
1	1059	108543453	108589487	2
1	1060	108589487	108608170	1
1	1061	108608170	108703834	2
1	1062	108703834	108711259	3
1	1063	108711259	108721153	7
1	1064	108721153	108870014	8
1	1065	108870014	108899366	9
1	1066	108899366	108968379	6
1	1067	108968379	109054827	2
1	1068	109054827	109204626	1
1	1069	109204626	109653580	0
1	1070	109653580	109663420	1
1	1071	109663420	109674087	8
1	1072	109674087	109679313	9
1	1073	109679313	109686967	16
1	1074	109686967	109743622	18
1	1075	109743622	109752204	17
1	1076	109752204	109754718	16
1	1077	109754718	109757295	13
1	1078	109757295	109765011	1
1	1079	109765011	109793077	0
1	1080	109793077	109837129	1
1	1081	109837129	109840169	2
1	1082	109840169	109878903	1
1	1083	109878903	111284547	0
1	1084	111284547	111726213	1
1	1085	111726213	111737916	2
1	1086	111737916	111739218	3
1	1087	111739218	111773293	4
1	1088	111773293	111777575	5
1	1089	111777575	111778325	6
1	1090	111778325	111798101	5
1	1091	111798101	111812021	4
1	1092	111812021	111845588	3
1	1093	111845588	111847957	8
1	1094	111847957	111852353	7
1	1095	111852353	111857154	8
1	1096	111857154	111863044	9
1	1097	111863044	111866954	7
1	1098	111866954	111871553	6
1	1099	111871553	111876463	5
1	1100	111876463	111886304	1
1	1101	111886304	112762293	0
1	1102	112762293	112857586	1
1	1103	112857586	114602623	0
1	1104	114602623	114644280	2
1	1105	114644280	114713359	3
1	1106	114713359	114778556	5
1	1107	114778556	114804244	3
1	1108	114804244	114925583	2
1	1109	114925583	114931419	1
1	1110	114931419	115987527	0
1	1111	115987527	116202263	1
1	1112	116202263	116275581	2
1	1113	116275581	116682482	1
1	1114	116682482	116751013	2
1	1115	116751013	117018555	1
1	1116	117018555	117411009	0
1	1117	117411009	118383768	1
1	1118	118383768	118411057	0
1	1119	118411057	118429131	1
1	1120	118429131	118476018	2
1	1121	118476018	118482015	3
1	1122	118482015	118497043	5
1	1123	118497043	118588349	7
1	1124	118588349	118598950	4
1	1125	118598950	118618567	3
1	1126	118618567	118679669	2
1	1127	118679669	118727720	1
1	1128	118727720	119003443	0
1	1129	119003443	119706724	1
1	1130	119706724	119751002	0
1	1131	119751002	119964900	1
1	1132	119964900	120358750	0
1	1133	120358750	120854528	1
1	1134	120854528	120934449	2
1	1135	120934449	121160505	1
1	1136	121160505	121236110	2
1	1137	121236110	121258273	3
1	1138	121258273	143199864	4
1	1139	143199864	144813755	2
1	1140	144813755	144880814	6
1	1141	144880814	144894611	8
1	1142	144894611	144922538	10
1	1143	144922538	144994670	9
1	1144	144994670	145092966	10
1	1145	145092966	145209142	13
1	1146	145209142	145281656	19
1	1147	145281656	145292805	23
1	1148	145292805	145295017	24
1	1149	145295017	145299880	23
1	1150	145299880	145303917	24
1	1151	145303917	145368664	25
1	1152	145368664	145383239	42
1	1153	145383239	145388137	71
1	1154	145388137	145401928	73
1	1155	145401928	145414861	74
1	1156	145414861	145421477	75
1	1157	145421477	145515287	72
1	1158	145515287	145570627	73
1	1159	145570627	145583938	72
1	1160	145583938	145592761	73
1	1161	145592761	145605318	74
1	1162	145605318	145607035	75
1	1163	145607035	145608556	77
1	1164	145608556	145625979	78
1	1165	145625979	145630111	150
1	1166	145630111	145704302	154
1	1167	145704302	145736652	153
1	1168	145736652	145747065	136
1	1169	145747065	145748503	133
1	1170	145748503	145752479	126
1	1171	145752479	145765206	110
1	1172	145765206	145831160	86
1	1173	145831160	146035972	24
1	1174	146035972	146057292	26
1	1175	146057292	146472911	16
1	1176	146472911	146496661	61
1	1177	146496661	146497779	82
1	1178	146497779	146498782	84
1	1179	146498782	146498912	85
1	1180	146498912	146499777	86
1	1181	146499777	146508934	87
1	1182	146508934	146716517	89
1	1183	146716517	146784645	92
1	1184	146784645	146821090	93
1	1185	146821090	146828670	95
1	1186	146828670	146891740	96
1	1187	146891740	146919919	95
1	1188	146919919	146933411	94
1	1189	146933411	146934557	93
1	1190	146934557	146973512	92
1	1191	146973512	146984515	90
1	1192	146984515	147730388	89
1	1193	147730388	147832715	96
1	1194	147832715	148004783	24
1	1195	148004783	148023040	22
1	1196	148023040	148344730	11
1	1197	148344730	148594618	6
1	1198	148594618	148756446	3
1	1199	148756446	150506263	0
1	1200	150506263	150551576	1
1	1201	150551576	152175155	0
1	1202	152175155	152178612	1
1	1203	152178612	152184907	3
1	1204	152184907	152185824	13
1	1205	152185824	152187562	16
1	1206	152187562	152191442	18
1	1207	152191442	152247121	19
1	1208	152247121	152275403	20
1	1209	152275403	152277100	23
1	1210	152277100	152279561	25
1	1211	152279561	152280649	26
1	1212	152280649	152280907	27
1	1213	152280907	152280995	28
1	1214	152280995	152281102	30
1	1215	152281102	152281253	31
1	1216	152281253	152281522	32
1	1217	152281522	152281691	42
1	1218	152281691	152282261	43
1	1219	152282261	152284040	45
1	1220	152284040	152284649	43
1	1221	152284649	152285008	42
1	1222	152285008	152285930	24
1	1223	152285930	152286367	23
1	1224	152286367	152286970	9
1	1225	152286970	152306335	5
1	1226	152306335	152323988	4
1	1227	152323988	152365580	2
1	1228	152365580	152436418	6
1	1229	152436418	152465360	6
1	1230	152465360	152507671	7
1	1231	152507671	152514764	8
1	1232	152514764	152546889	7
1	1233	152546889	152713558	3
1	1234	152713558	152770613	2
1	1235	152770613	152775386	3
1	1236	152775386	152777465	4
1	1237	152777465	152796449	5
1	1238	152796449	153015396	4
1	1239	153015396	153113893	3
1	1240	153113893	153114692	2
1	1241	153114692	153128369	1
1	1242	153128369	154346967	0
1	1243	154346967	154476522	1
1	1244	154476522	155180222	0
1	1245	155180222	155209840	1
1	1246	155209840	156106710	0
1	1247	156106710	156107547	2
1	1248	156107547	156108549	1
1	1249	156108549	156663125	0
1	1250	156663125	156740870	1
1	1251	156740870	157130566	0
1	1252	157130566	157223298	1
1	1253	157223298	157240942	2
1	1254	157240942	158019933	1
1	1255	158019933	158025336	2
1	1256	158025336	158267954	3
1	1257	158267954	158337244	2
1	1258	158337244	158361318	0
1	1259	158361318	158435928	1
1	1260	158435928	158617185	0
1	1261	158617185	158660032	1
1	1262	158660032	158664483	2
1	1263	158664483	158676722	3
1	1264	158676722	158679746	4
1	1265	158679746	158687119	5
1	1266	158687119	158708286	6
1	1267	158708286	158729713	4
1	1268	158729713	158788558	1
1	1269	158788558	158893087	0
1	1270	158893087	159196765	1
1	1271	159196765	159336315	2
1	1272	159336315	159499909	1
1	1273	159499909	159583483	6
1	1274	159583483	159605749	2
1	1275	159605749	159819491	1
1	1276	159819491	160365195	0
1	1277	160365195	160859650	1
1	1278	160859650	161039365	2
1	1279	161039365	161463936	1
1	1280	161463936	161468609	3
1	1281	161468609	161470042	5
1	1282	161470042	161475114	7
1	1283	161475114	161479745	8
1	1284	161479745	161481752	9
1	1285	161481752	161487823	10
1	1286	161487823	161491343	33
1	1287	161491343	161492587	48
1	1288	161492587	161495497	50
1	1289	161495497	161496900	52
1	1290	161496900	161501932	51
1	1291	161501932	161519411	53
1	1292	161519411	161559720	54
1	1293	161559720	161563554	56
1	1294	161563554	161582479	55
1	1295	161582479	161612200	54
1	1296	161612200	161616870	53
1	1297	161616870	161619162	51
1	1298	161619162	161642774	21
1	1299	161642774	161647360	10
1	1300	161647360	161648542	9
1	1301	161648542	161650460	8
1	1302	161650460	161651608	9
1	1303	161651608	161656631	10
1	1304	161656631	161671995	7
1	1305	161671995	161680518	6
1	1306	161680518	161751741	5
1	1307	161751741	161899636	2
1	1308	161899636	162045930	3
1	1309	162045930	162206541	2
1	1310	162206541	162349218	3
1	1311	162349218	162428275	2
1	1312	162428275	162557419	3
1	1313	162557419	162792561	4
1	1314	162792561	162816620	5
1	1315	162816620	162956847	3
1	1316	162956847	162963323	6
1	1317	162963323	163240377	5
1	1318	163240377	163269956	4
1	1319	163269956	163275169	3
1	1320	163275169	163420014	1
1	1321	163420014	163471153	2
1	1322	163471153	163491546	3
1	1323	163491546	163587587	4
1	1324	163587587	163657608	3
1	1325	163657608	163666997	9
1	1326	163666997	163706661	10
1	1327	163706661	163717136	11
1	1328	163717136	163840431	10
1	1329	163840431	163847718	10
1	1330	163847718	163876943	11
1	1331	163876943	163882652	9
1	1332	163882652	163956503	4
1	1333	163956503	163988491	3
1	1334	163988491	164213034	2
1	1335	164213034	164372071	1
1	1336	164372071	164864572	0
1	1337	164864572	164917056	1
1	1338	164917056	165417953	3
1	1339	165417953	166343331	0
1	1340	166343331	166707083	1
1	1341	166707083	167760569	0
1	1342	167760569	167829118	1
1	1343	167829118	168372859	0
1	1344	168372859	168426153	1
1	1345	168426153	168443178	2
1	1346	168443178	168450441	34
1	1347	168450441	168453149	37
1	1348	168453149	168471644	39
1	1349	168471644	168555485	41
1	1350	168555485	168563762	42
1	1351	168563762	168602044	43
1	1352	168602044	168626707	42
1	1353	168626707	168701669	41
1	1354	168701669	168705216	40
1	1355	168705216	168707757	38
1	1356	168707757	168713421	16
1	1357	168713421	168733424	2
1	1358	168733424	168758027	1
1	1359	168758027	169477574	0
1	1360	169477574	169505498	1
1	1361	169505498	169521963	2
1	1362	169521963	169559035	1
1	1363	169559035	169627908	2
1	1364	169627908	169650719	1
1	1365	169650719	170119410	0
1	1366	170119410	170394196	1
1	1367	170394196	170741411	0
1	1368	170741411	171053153	1
1	1369	171053153	171070176	0
1	1370	171070176	171527237	1
1	1371	171527237	171605222	0
1	1372	171605222	171650139	1
1	1373	171650139	172115154	0
1	1374	172115154	172467558	1
1	1375	172467558	174015631	0
1	1376	174015631	174219724	1
1	1377	174219724	174253159	2
1	1378	174253159	174313467	3
1	1379	174313467	174597635	4
1	1380	174597635	174627054	3
1	1381	174627054	174832432	1
1	1382	174832432	174974735	0
1	1383	174974735	174979171	1
1	1384	174979171	175037039	2
1	1385	175037039	175067609	3
1	1386	175067609	175150719	4
1	1387	175150719	175158072	3
1	1388	175158072	175179865	2
1	1389	175179865	175220632	1
1	1390	175220632	176182722	1
1	1391	176182722	176249710	2
1	1392	176249710	177054564	1
1	1393	177054564	177071258	2
1	1394	177071258	177282200	1
1	1395	177282200	177385874	0
1	1396	177385874	177588261	1
1	1397	177588261	177740608	2
1	1398	177740608	177797988	3
1	1399	177797988	177852580	4
1	1400	177852580	177889480	5
1	1401	177889480	177923440	19
1	1402	177923440	177927531	11
1	1403	177927531	177943005	4
1	1404	177943005	177947481	3
1	1405	177947481	178004851	2
1	1406	178004851	178956553	1
1	1407	178956553	179790168	0
1	1408	179790168	180124840	1
1	1409	180124840	180853283	0
1	1410	180853283	180878605	1
1	1411	180878605	180908069	3
1	1412	180908069	180910200	2
1	1413	180910200	180910420	1
1	1414	180910420	181873229	0
1	1415	181873229	182216854	1
1	1416	182216854	183153695	0
1	1417	183153695	183874697	1
1	1418	183874697	184113568	2
1	1419	184113568	185240474	1
1	1420	185240474	185489589	2
1	1421	185489589	185603772	4
1	1422	185603772	185619568	3
1	1423	185619568	185882740	2
1	1424	185882740	185903764	3
1	1425	185903764	186092103	4
1	1426	186092103	186136015	3
1	1427	186136015	186627929	2
1	1428	186627929	186701891	3
1	1429	186701891	186957017	2
1	1430	186957017	187033016	1
1	1431	187033016	187048474	2
1	1432	187048474	187057636	3
1	1433	187057636	187204401	4
1	1434	187204401	187239230	6
1	1435	187239230	187287322	7
1	1436	187287322	187319619	8
1	1437	187319619	187342526	10
1	1438	187342526	187348378	9
1	1439	187348378	187387678	8
1	1440	187387678	187413635	7
1	1441	187413635	187422872	8
1	1442	187422872	187459147	7
1	1443	187459147	187513368	6
1	1444	187513368	187522674	8
1	1445	187522674	187524280	9
1	1446	187524280	187539588	10
1	1447	187539588	187616070	9
1	1448	187616070	187765584	7
1	1449	187765584	187897389	4
1	1450	187897389	187900285	5
1	1451	187900285	187903798	9
1	1452	187903798	187960472	8
1	1453	187960472	187963670	9
1	1454	187963670	188018893	12
1	1455	188018893	188097334	13
1	1456	188097334	188114450	15
1	1457	188114450	188117396	25
1	1458	188117396	188118269	26
1	1459	188118269	188120914	25
1	1460	188120914	188135274	26
1	1461	188135274	188148725	28
1	1462	188148725	188155305	27
1	1463	188155305	188236010	26
1	1464	188236010	188265731	27
1	1465	188265731	188273338	24
1	1466	188273338	188298285	23
1	1467	188298285	188314017	22
1	1468	188314017	188338164	24
1	1469	188338164	188363130	19
1	1470	188363130	188396385	15
1	1471	188396385	188415067	8
1	1472	188415067	188425358	7
1	1473	188425358	188488348	6
1	1474	188488348	188505048	5
1	1475	188505048	188547856	6
1	1476	188547856	188566897	7
1	1477	188566897	188588242	8
1	1478	188588242	188621556	9
1	1479	188621556	188631858	10
1	1480	188631858	188635803	11
1	1481	188635803	188645490	12
1	1482	188645490	188650160	13
1	1483	188650160	188673548	12
1	1484	188673548	188716518	11
1	1485	188716518	188756182	10
1	1486	188756182	188770589	9
1	1487	188770589	188776069	7
1	1488	188776069	188812893	6
1	1489	188812893	188893139	3
1	1490	188893139	188972581	4
1	1491	188972581	189002729	3
1	1492	189002729	189016070	9
1	1493	189016070	189033510	15
1	1494	189033510	189048296	17
1	1495	189048296	189147126	17
1	1496	189147126	189149624	19
1	1497	189149624	189175561	20
1	1498	189175561	189181097	21
1	1499	189181097	189188538	22
1	1500	189188538	189211031	23
1	1501	189211031	189225106	24
1	1502	189225106	189239949	25
1	1503	189239949	189252736	26
1	1504	189252736	189273330	28
1	1505	189273330	189282802	39
1	1506	189282802	189284520	70
1	1507	189284520	189289339	71
1	1508	189289339	189308226	72
1	1509	189308226	189359949	74
1	1510	189359949	189370891	73
1	1511	189370891	189397440	72
1	1512	189397440	189407063	73
1	1513	189407063	189422034	71
1	1514	189422034	189460834	69
1	1515	189460834	189466267	70
1	1516	189466267	189478593	80
1	1517	189478593	189491904	81
1	1518	189491904	189499915	83
1	1519	189499915	189518210	82
1	1520	189518210	189519474	77
1	1521	189519474	189524761	45
1	1522	189524761	189527020	43
1	1523	189527020	189546249	42
1	1524	189546249	189555573	41
1	1525	189555573	189562301	37
1	1526	189562301	189584978	36
1	1527	189584978	189587464	37
1	1528	189587464	189589339	36
1	1529	189589339	189602950	22
1	1530	189602950	189621757	21
1	1531	189621757	189642442	20
1	1532	189642442	189705795	21
1	1533	189705795	189718010	26
1	1534	189718010	189735093	30
1	1535	189735093	189761240	31
1	1536	189761240	189773471	30
1	1537	189773471	189779531	29
1	1538	189779531	189802250	30
1	1539	189802250	189825109	23
1	1540	189825109	189830133	19
1	1541	189830133	189837640	18
1	1542	189837640	189841516	17
1	1543	189841516	189857875	4
1	1544	189857875	189911396	6
1	1545	189911396	190012333	5
1	1546	190012333	190015313	4
1	1547	190015313	190019375	3
1	1548	190019375	190171653	2
1	1549	190171653	190265079	2
1	1550	190265079	190449380	3
1	1551	190449380	190476831	5
1	1552	190476831	190490513	6
1	1553	190490513	190546931	7
1	1554	190546931	190688218	6
1	1555	190688218	190764292	4
1	1556	190764292	190841673	3
1	1557	190841673	190882939	5
1	1558	190882939	190897760	6
1	1559	190897760	190929003	5
1	1560	190929003	190985448	6
1	1561	190985448	190996835	16
1	1562	190996835	191112913	17
1	1563	191112913	191141001	23
1	1564	191141001	191145445	24
1	1565	191145445	191173502	25
1	1566	191173502	191204765	26
1	1567	191204765	191249774	27
1	1568	191249774	191274436	28
1	1569	191274436	191284063	29
1	1570	191284063	191286974	44
1	1571	191286974	191295901	45
1	1572	191295901	191298169	50
1	1573	191298169	191325352	52
1	1574	191325352	191352885	53
1	1575	191352885	191363667	55
1	1576	191363667	191427302	54
1	1577	191427302	191460132	55
1	1578	191460132	191502113	54
1	1579	191502113	191546478	49
1	1580	191546478	191564107	49
1	1581	191564107	191586972	47
1	1582	191586972	191622901	45
1	1583	191622901	191624744	44
1	1584	191624744	191645076	29
1	1585	191645076	191678273	21
1	1586	191678273	191714607	20
1	1587	191714607	191728780	15
1	1588	191728780	191729785	14
1	1589	191729785	191778671	8
1	1590	191778671	191928394	5
1	1591	191928394	191942671	6
1	1592	191942671	191965724	5
1	1593	191965724	192061500	6
1	1594	192061500	192151237	4
1	1595	192151237	192225979	3
1	1596	192225979	192332690	2
1	1597	192332690	192375010	3
1	1598	192375010	192393937	2
1	1599	192393937	192618028	1
1	1600	192618028	192627431	2
1	1601	192627431	192736716	3
1	1602	192736716	192819235	2
1	1603	192819235	193345099	0
1	1604	193345099	193399574	3
1	1605	193399574	193511150	4
1	1606	193511150	193575312	5
1	1607	193575312	193581678	8
1	1608	193581678	193584062	7
1	1609	193584062	193725592	5
1	1610	193725592	193769491	4
1	1611	193769491	193771677	3
1	1612	193771677	194623846	1
1	1613	194623846	194707268	2
1	1614	194707268	194714491	4
1	1615	194714491	194717979	7
1	1616	194717979	194724361	9
1	1617	194724361	194734802	10
1	1618	194734802	194748202	11
1	1619	194748202	194799465	13
1	1620	194799465	194850451	14
1	1621	194850451	194898940	15
1	1622	194898940	194963167	19
1	1623	194963167	195017692	20
1	1624	195017692	195042525	21
1	1625	195042525	195043810	20
1	1626	195043810	195045183	19
1	1627	195045183	195050283	14
1	1628	195050283	195072693	11
1	1629	195072693	195113302	9
1	1630	195113302	195273096	8
1	1631	195273096	195303069	10
1	1632	195303069	195338402	9
1	1633	195338402	195343827	7
1	1634	195343827	195350153	6
1	1635	195350153	195404165	7
1	1636	195404165	195430887	8
1	1637	195430887	195477281	7
1	1638	195477281	195506117	6
1	1639	195506117	195540124	5
1	1640	195540124	195561843	4
1	1641	195561843	195609758	5
1	1642	195609758	195675776	4
1	1643	195675776	195714869	3
1	1644	195714869	195832997	4
1	1645	195832997	195869839	5
1	1646	195869839	195901801	4
1	1647	195901801	195903405	7
1	1648	195903405	195914273	13
